position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
db,Joseph Byrd,"Cape Coral, Florida",Baker,65,170,,3,,68,Wake Forest,2010
lb,A.J. Tarpley,"Plymouth, Minnesota",Wayzata,78,215,,3,,68,Stanford,2010
wr,Steve McNair Jr.,"Hattiesburg, Mississippi",Oak Grove,78,195,,3,,68,Southern Miss,2010
dt,Jerome Davis,"Buford, Georgia",Buford,78,255,,3,,68,Kent State,2010
ath,Synjyn Days,"Powder Springs, Georgia",Hillgrove,78,205,,3,,68,Georgia Tech,2010
wr,Sean Tapley,"Jacksonville, Florida",Raines,78,170,,3,,69,North Carolina,2010
lb,Scott McVey,"Cleveland, Ohio",St. Ignatius,65,215,,3,,69,Ohio State,2010
ol,Jake Kaufman,"Jersey City, New Jersey",St. Peter's Prep,78,320,,3,,69,South Florida,2010
db,Zach McMillian,"Sugarland, Texas",Dulles,65,150,,3,,69,Houston,2010
db,Michael Coley,"Hyattsville, Maryland",DeMatha,0,207,,3,,69,California,2010
dt,Greg Hickman,"Tampa, Florida",Tampa Bay Tech,78,255,,3,,69,Florida International,2010
ath,John Timu,"Long Beach, California",Jordan,78,189,,3,,69,Washington,2010
wr,Nate Askew,"San Antonio, Texas",Madison,78,213,,3,,70,Texas A&M,2010
ath,Darvin Ruise,"Glen St. Mary, Florida",Baker County,78,218,,3,,70,Missouri,2010
db,Dale Trimble,"Gadsden, Alabama",Gadsden City,65,175,,3,,70,Kentucky,2010
lb,Ishmael Thomas,"Detroit, Michigan",Renaissance,78,210,,3,,70,Indiana,2010
dt,Brice Laughlin,"Summerville, South Carolina",Summerville,78,270,,3,,70,Kentucky,2010
db,Gabe Baker,"San Antonio, Texas",Macarthur,78,200,,3,,70,Rice,2010
ol,John Fullington,"Belfair, Washington",North Mason,78,270,,3,,70,Washington State,2010
rb,Dionza Bradford,"Phelan, California",Serrano,78,190,,3,,70,UNLV,2010
lb,Darrin Kitchens,"Homestead, Florida",Homestead,78,215,,3,,71,Florida,2010
rb,Adam Muema,"Covina, California",Charter Oak,65,202,,3,,71,San Diego State,2010
db,Chad Moncure,"Richmond, Texas",Travis,78,180,,3,,71,UTEP,2010
db,Damian Payne,"Klein, Texas",Klein Forest,78,185,,3,,71,Utah,2010
wr,Ronald Carswell,"Macon, Georgia",Westside,78,180,,3,,71,Alabama,2010
dt,Dexter Blackmon,"Selma, Alabama",Selma,78,265,,3,,71,LSU,2010
ol,Jack Deboef,"State College, Pennsylvania",State College Area,78,265,,3,,71,Purdue,2010
dt,DeAires Cotton,"Alief, Texas",Alief Taylor,78,275,,3,,72,Texas,2010
ol,Josh Lovell,"Christchurch, Virginia",Christchurch School,0,266,,3,,72,Marshall,2010
wr,Andrew Carswell,"McKees Rocks, Pennsylvania",Sto Rox,78,210,,3,,72,Pittsburgh,2010
ath,Donnie Duncan,"Los Angeles, California",Hamilton,78,185,,3,,72,Colorado,2010
lb,Ricky Chaney,"Beaufort, South Carolina",Battery Creek,78,200,,3,,72,Clemson,2010
db,Tevin McDonald,"Fresno, California",Edison,0,177,,3,,72,UCLA,2010
rb,Forrest Hightower,"Concord, California",Concord,65,171,,3,,72,San Jose State,2010
db,Jourdon Grandon,"Avondale, Arizona",Westview,78,185,,3,,73,Arizona,2010
dt,Brandon Ivory,"Memphis, Tennessee",Memphis East,78,330,,3,,73,Alabama,2010
rb,C.J. Frederick,"Benson, North Carolina",West Johnston,0,188,,3,,73,North Carolina A&T,2010
wr,Victor Dean Jr,"San Diego, California",Lincoln,78,197,,3,,73,Fresno State,2010
db,Desmond Cooper,"Jacksonville, Florida",Bolles,78,190,,3,,73,Wake Forest,2010
ath,Drew Dileo,"Greenwell Springs, Louisiana",Parkview Baptist,65,175,,3,,73,Michigan,2010
lb,Clarence Lee,"Jefferson, Texas",Jefferson,78,210,,3,,73,Baylor,2010
ol,Aleon Calhoun,"Navasota, Texas",Navasota,78,315,,3,,73,Texas Tech,2010
wr,Bobby Swigert,"Louisville, Ohio",Louisville,78,175,,3,,74,Boston College,2010
ath,Trey Franks,"Orange, Texas",West Orange-Stark,65,172,,3,,74,Oklahoma,2010
lb,Clarence Jackson,"Atlanta, Georgia",North Clayton,78,218,,3,,74,Mississippi,2010
db,Devan Spann,"Gardena, California",Junipero Serra,65,170,,3,,74,Arizona State,2010
db,Jeremy Ioane,"Honolulu, Hawaii",Punahou,65,190,,3,,74,Boise State,2010
rb,Devontae Butler,"Sacramento, California",Grant,65,180,,3,,74,Washington State,2010
ol,Beau Carpenter,"Sulphur Springs, Texas",Sulphur Springs,78,275,,3,,74,Texas Tech,2010
lb,Preston Brown,"Cincinnati, Ohio",Northwest,78,220,,3,,75,Louisville,2010
dt,Damien Jacobs,"Houma, Louisiana",H. L. Bourgeois,78,294,,3,,75,Florida State,2010
db,Bene Bewikere,"Gardena, California",Junipero Serra,65,180,,3,,75,San Jose State,2010
wr,Jeremy Davis,"Fort Myers, Florida",Fort Myers,65,162,,3,,75,Miami (FL),2010
ath,Channing Fugate,"Jackson, Kentucky",Breathitt County School,78,225,,3,,75,Tennessee,2010
ol,Quinterrius Eatmon,"Prichard, Alabama",Vigor,78,320,,3,,75,South Florida,2010
db,Russell Polk,"Dallas, Texas",Carter,65,200,,3,,75,Texas Tech,2010
db,Arryn Chenault,"Fairfield, Ohio",Fairfield,78,190,,3,,76,Cincinnati,2010
ath,Julian Horton,"Norcross, Georgia",Greater Atlanta Christian,78,182,,3,,76,Arkansas,2010
db,Jeremi Wilkes,"Tampa, Florida",Tampa Catholic,65,180,,3,,76,Syracuse,2010
ol,Marek Lenkiewicz,"Tinley Park, Illinois",Andrew,78,250,,3,,76,Minnesota,2010
lb,Brandon Golson,"St. Matthews, South Carolina",Calhoun County,78,200,,3,,76,South Carolina,2010
dt,Tim McAdoo,"Murfreesboro, Tennessee",Oakland,78,310,,3,,76,Kentucky,2010
ol,Eli Dickerson,"The Woodlands, Texas",College Park,78,285,,3,,77,Oklahoma State,2010
lb,Aaron Franklin,"Marshall, Texas",Marshall,78,206,,3,,77,Oklahoma,2010
ath,Jonathan McKnight,"River Ridge, Louisiana",John Curtis,78,170,,3,,77,Arizona,2010
wr,Chris Hawkins,"Channelview, Texas",Channelview,78,175,,3,,77,TCU,2010
db,Dexter McDonald,"Kansas City, Missouri",Rockhurst,78,180,,3,,77,Kansas,2010
db,Josh Robbins,"Oro Valley, Arizona",Canyon Del Oro,78,185,,3,,77,Arizona,2010
rb,Aaron Spikes,"Dallas, Texas",Pinkston,65,185,,3,,77,Louisiana-Lafayette,2010
wr,Kevin Anderson,"Lakewood, California",Lakewood,0,170,,3,,78,Arizona State,2010
ol,James Polk,"Alief, Texas",Elsik,78,290,,3,,78,Texas Tech,2010
ath,Delino Deshields,"Norcross, Georgia",Norcross,65,190,,3,,78,LSU,2010
db,Raheam Buxton,"Pahokee, Florida",Pahokee,78,175,,3,,78,Western Michigan,2010
dt,Duke Mosby,"Woodberry Forest, Virginia",Woodberry Forest School,78,272,,3,,78,Wake Forest,2010
lb,Evan Palelei,"Las Vegas, Nevada",Bishop Gorman,78,230,,3,,78,Navy,2010
rb,Tiger Powell,"Lake City, Florida","",78,210,,3,,78,South Florida,2010
dt,Wesley Flowers,"Fresno, California",Edison,0,250,,3,,79,UCLA,2010
db,James Manuel,"Indianapolis, Indiana",Warren Central,78,200,,3,,79,Minnesota,2010
lb,Jimmay Mundine,"Denison, Texas",Denison,78,225,,3,,79,Kansas,2010
ath,Travaras Battle-Smith,"San Antonio, Texas",John Jay,65,175,,3,,79,TCU,2010
wr,Glenn Coleman,"Harvey, Louisiana",West Jefferson,78,190,,3,,79,Florida International,2010
ol,Eric Franklin,"Youngstown, Ohio",Cardinal Mooney,78,290,,3,,79,Youngstown State,2010
db,Khari Burke,"Plantation, Florida",South Plantation,65,164,,3,,79,Middle Tennessee State,2010
rb,Melvin Davis,"Harbor City, California",Narbonne,78,235,,3,,80,Washington,2010
db,Tre Boston,"North Ft. Myers, Florida",North Fort Myers,78,175,,3,,80,North Carolina,2010
ath,Qudral Forte,"Atlanta, Georgia",Washington,78,170,,3,,80,West Virginia,2010
dt,Beau Allen,"Minnetonka, Minnesota",Minnetonka,0,300,,3,,80,Wisconsin,2010
lb,Jacoby Hale,"Beaumont, Texas",Central,78,195,,3,,80,Utah,2010
ol,Paul Jorgensen,"Dewitt, Michigan",Dewitt,0,274,,3,,80,Northwestern,2010
db,Darrell Smith,"Port Saint Joe, Florida",Port Saint Joe,78,185,,3,,80,Arkansas,2010
wr,Kyle Guinyard,"Ennis, Texas",Ennis,65,206,,3,,80,Southern Methodist,2010
wr,Malcolm Johnson,"Tuscaloosa, Alabama",Northridge,78,200,,3,,81,Mississippi State,2010
ath,Daniel Easterly,"Detroit, Michigan",Cass Tech,0,178,,3,,81,Missouri,2010
rb,Miles Simpson,"Independence, Kentucky",Simon Kenton,78,195,,3,,81,Kentucky,2010
db,Okoye Houston,"Piedmont, South Carolina",Woodmont,78,185,,3,,81,Buffalo,2010
lb,Jayrone Elliott,"Cleveland, Ohio",Glenville Academic Campus,78,207,,3,,81,Toledo,2010
rb,Marcus Thompson,"Lauderdale Lakes, Florida",Boyd Anderson,78,219,,3,,82,Rutgers,2010
ath,Jeremy Eddington,"Paris, Texas",Chisum,78,215,,3,,82,Rice,2010
db,Deion Belue,"Tuscumbia, Alabama",Deshler,78,175,,3,,82,Alabama,2010
wr,Montra Nelson,"Arlington, Texas",Bowie,78,221,,3,,82,Oklahoma State,2010
db,Jabari Price,"Pompano Beach, Florida",Blanche Ely,65,171,,3,,83,North Carolina,2010
wr,DeAndre Perry,"Austin, Texas",Bowie,0,210,,3,,83,Houston,2010
lb,Ralph Williams,"Miami, Florida",Southridge,78,223,,3,,83,Mississippi,2010
rb,Jamel Martin,"Bolingbrook, Illinois",Bolingbrook,78,195,,3,,83,Bowling Green,2010
ath,Aaron Johnson,"Longview, Texas",Longview,78,175,,3,,83,Houston,2010
db,Adrian Lee,"Dallas, Texas",Skyline,78,190,,3,,84,California,2010
rb,Jeff Lewis,"Brookfield, Wisconsin",Central,0,197,,3,,84,Wisconsin,2010
lb,Troy Gloster,"Olney, Maryland",Good Counsel,78,215,,3,,84,West Virginia,2010
wr,Justen Davis,"Tampa, Florida",Alonso,78,180,,3,,84,Towson,2010
wr,Maudrecus Humphrey,"Hoover, Alabama",Hoover,78,185,,3,,85,Arkansas,2010
db,Larry Stephens,"Galena Park, Texas",North Shore,65,180,,3,,85,Oklahoma State,2010
rb,Tahj Kimble,"Fernandina  Beach, Florida",Fernandina Beach,65,198,,3,,85,Boston College,2010
lb,Mark Wilson,"Tallahassee, Florida",Lincoln,78,225,,3,,85,Illinois,2010
ath,Marquise Hill,"St. Louis, Missouri",Trinity Catholic,78,165,,3,,85,Minnesota,2010
lb,Quayshawn Nealy,"Lakeland, Florida",Lakeland,78,215,,3,,86,Georgia Tech,2010
ath,Brad Hefley,"Joplin, Missouri",Joplin,78,255,,3,,86,Arkansas,2010
wr,Jarvis West,"St. Petersburg, Florida",Gibbs,65,165,,3,,86,Iowa State,2010
ath,Brent Walters,"Willis, Texas",Willis,65,180,,3,,87,Lamar,2010
wr,Brandon Terry,"Alpharetta, Georgia",Alpharetta,78,201,,3,,87,Wake Forest,2010
ath,Greg Watson,"Rancho Cucamonga, California",Rancho Cucamonga,78,185,,3,,88,Fresno State,2010
wr,Eric Williams,"Fairless Hills, Pennsylvania",Pennsbury,78,210,,3,,88,Pittsburgh,2010
lb,Joe Gilliam,"Indianapolis, Indiana",Southport,78,205,,3,,88,Purdue,2010
wr,Daniel Smith,"South Bend, Indiana",South Bend Clay,78,205,,3,,89,Notre Dame,2010
lb,Floyd Mattison,"Katy, Texas",Morton Ranch,78,190,,3,,89,Iowa State,2010
ath,Destin Mosley,"Jefferson, Texas",Jefferson,65,175,,3,,89,Kansas State,2010
wr,Eddie Johnson,"Midlothian, Texas",Midlothian,0,194,,3,,90,Baylor,2010
ath,Malcome Kennedy,"Cayuga, Texas",Cayuga,78,200,,3,,90,Texas A&M,2010
wr,Jimmy Hall,"Sylvania, Ohio",Sylvania Southview,78,185,,3,,91,Northwestern,2010
wr,Keith Sconiers,"Oak Lawn, Illinois",Richards,78,175,,3,,92,Akron,2010
wr,Kurt Davis,"Compton, California",Centennial,78,200,,3,,93,UNLV,2010
wr,Sheldon McClain,"Cibolo, Texas",Steele,0,174,,3,,94,Oklahoma,2010
wr,Bobby Ratliff,"Etiwanda, California",Etiwanda,78,175,,3,,95,Washington State,2010
wr,Torian Richardson,"Duncan, South Carolina",Byrnes,65,169,,3,,96,East Carolina,2010
ath,Fritz Rock,"Minneapolis, Minnesota",Wayzata,0,200,,3,,97,Illinois,2010
wr,Fred Pickett,"Pahokee, Florida",Pahokee,65,165,,3,,97,Marshall,2010
wr,Armand Williams,"Slidell, Louisiana",Slidell,78,185,,3,,98,LSU,2010
wr,Ricky Collins,"Tyler, Texas",John Tyler,65,171,,3,,99,Southern Methodist,2010
wr,Chris Dinkins,"Tyler, Texas",Tyler Lee,78,215,,3,,100,Oklahoma State,2010
wr,Deon Long,"Chatham, Virginia",Hargrave Military Academy,78,205,,4,,,West Virginia,2010
lb,Lavonte David,"Fort Scott, Kansas",Fort Scott C.C.,78,214,,4,,,Nebraska,2010
qb,Cameron Newton,"Brenham, Texas",Blinn C.C.,78,247,,5,,,Auburn,2010
db,Kyle Fuller,"Baltimore, Maryland",Mount St. Joseph,65,160,,3,,,Virginia Tech,2010
wr,Geremy Davis,"Norcross, Georgia",Norcross,78,192,,3,,,Connecticut,2010
dt,Cameron Erving,"Moultrie, Georgia",Colquitt County,78,285,,3,,,Florida State,2010
rb,Carlos Hyde,"Fork Union, Virginia",Fork Union Military Academy,78,230,,4,,,Ohio State,2010
lb,Toquavius Gilchrist,"El Dorado, Kansas",Butler County C.C.,78,230,,4,,,South Carolina,2010
qb,Jordan Rodgers,"Oroville, California",Butte C.C.,78,210,,3,,,Vanderbilt,2010
ol,Betim Bujari,"Secaucus, New Jersey",Secaucus,78,290,,3,,,Rutgers,2010
lb,Bruce Irvin,"Walnut, California",Mt. San Antonio C.C.,78,235,,4,,,West Virginia,2010
ath,Tony Lippett,"Detroit, Michigan",Crockett,78,185,,3,,,Michigan State,2010
wr,Nick Jones,"Duncan, South Carolina",Byrnes,65,170,,3,,,South Carolina,2010
lb,Henry Coley,"Virginia Beach, Virginia",Bayside,78,230,,3,,,Virginia,2010
ath,Chris Davis,"Birmingham, Alabama",Woodlawn,65,175,,3,,,Auburn,2010
db,Gareef Glashen,"Miami, Florida",Carol City,0,167,,3,,,Rutgers,2010
ath,Darius Lipford,"Lenoir, North Carolina",Hibriten,78,200,,3,,,North Carolina,2010
ath,Robert Clark,"West Palm Beach, Florida",Dwyer,65,170,,3,,,Florida,2010
ath,Ramon Abreu,"Tempe, Arizona",Marcos De Niza,65,170,,3,,,Arizona State,2010
db,Detrick Bonner,"Locust Grove, Georgia",Luella,78,180,,3,,,Virginia Tech,2010
ath,E.J. Scott,"Olney, Maryland",Good Counsel,0,172,,3,,,Virginia,2010
ath,Shyquawn Pullium,"Erie, Pennsylvania",Cathedral Prep School,78,178,,3,,,Penn State,2010
ath,Avery Williams,"Washington, District of Columbia",Coolidge,0,169,,3,,,West Virginia,2010
wr,Jazz King,"Duncan, South Carolina",Byrnes,65,180,,3,,,Marshall,2010
ath,Zach Dunston,"Virginia Beach, Virginia",Green Run,78,188,,3,,,Marshall,2010
lb,Jabari Johnson,"Stone Mountain, Georgia",Stephenson,78,220,,3,,,Kentucky,2010
dt,Sani Fuimaono,"Honolulu, Hawaii",Punahou,78,255,,3,,,Arizona,2010
db,Don Hursey,"Washington, District of Columbia",H. D. Woodson,0,175,,3,,,Texas Tech,2010
qb,Dominique Davis,"Fort Scott, Kansas",Fort Scott C.C.,78,200,,3,,,East Carolina,2010
wr,Dres Anderson,"Riverside, California",J.W. North,78,170,,3,,,Utah,2010
rb,E.J. Schexnayder,"Riverside, California",J.W. North,0,211,,3,,,Fresno State,2010
te,Dylan Curry,"Frankfort, Kentucky",Western Hills,78,245,,3,,,Louisville,2010
dt,Harris Bivin,"Owensboro, Kentucky",Apollo,0,290,,3,,,Murray State,2010
te,Evan Wilson,"Woodstock, Georgia",Woodstock,78,225,,3,,,Illinois,2010
ol,Logan Stewart,"Boiling Springs, South Carolina",Boiling Springs,0,253,,3,,,Vanderbilt,2010
ath,Blake Gowder,"Blairsville, Georgia",Union County,78,215,,3,,,Vanderbilt,2010
ol,Grant Ramsay,"Marietta, Georgia",Pope,78,280,,3,,,Vanderbilt,2010
de,James Kittredge,"Ramsey, New Jersey",Don Bosco Prep,78,250,,3,,,Vanderbilt,2010
de,Andrew Bridges,"Atlanta, Georgia",Westminster,78,245,,3,,,Vanderbilt,2010
dt,Jared Morse,"Oxford, Alabama",Oxford,78,260,,3,,,Vanderbilt,2010
wr,Jordan Matthews,"Madison, Alabama",Madison Academy,78,193,,3,,,Vanderbilt,2010
wr,Jonathan Krause,"Snellville, Georgia",South Gwinnett,65,168,,3,,,Vanderbilt,2010
wr,Chris Boyd,"Roswell, Georgia",Roswell,78,195,,3,,,Vanderbilt,2010
wr,Bradley Roby,"Suwanee, Georgia",Peachtree Ridge,78,175,,3,,,Ohio State,2010
ath,Verlon Reed,"Columbus, Ohio",Marion Franklin,78,185,,3,,,Ohio State,2010
dt,Johnathon Hankins,"Detroit, Michigan",Southeastern,0,326,,3,,,Ohio State,2010
lb,Chad Hagan,"Canonsburg, Pennsylvania",Canon McMillan,78,230,,3,,,Ohio State,2010
de,David Durham,"Charlotte, North Carolina",Christian,78,228,,3,,,Ohio State,2010
db,Courtney Avery,"Lexington, Ohio",Lexington,65,165,,3,,,Michigan,2010
de,Djwany Mera,"Hollywood, Florida",South Broward,78,225,,3,,,Rutgers,2010
ol,Ryan Clanton,"San Francisco, California",City College of San Francisco,78,305,,4,,,Oregon,2010
te,Brandon Williams,"Joliet, Illinois",Joliet J.C.,78,240,,3,,,Oregon,2010
wr,Kody Williams,"Niceville, Florida",Niceville,78,185,,3,,,Southern Miss,2010
dt,Will Hampton,"Cypress, Texas",Cy-Creek,78,270,,3,,,Northwestern,2010
db,Malcolm Murray,"Walnut, California",Mt. San Antonio C.C.,78,205,,4,,,Oklahoma State,2010
qb,Cody Kater,"Montague, Michigan",Montague,78,200,,3,,,Cincinnati,2010
lb,Glen Stanley,"Thatcher, Arizona",Eastern Arizona J.C.,78,245,,4,,,Florida State,2010
db,Mike Harris,"Torrance, California",El Camino C.C.,78,185,,4,,,Florida State,2010
ath,Tejay Johnson,"Egg Harbor Township, New Jersey",Egg Harbor Township,78,190,,3,,,Rutgers,2010
ath,Derrick Hall,"Corsicana, Texas",Navarro J.C.,65,210,,3,,,Tulsa,2010
te,Aaron Dunn,"Spokane, Washington",Mead,78,220,,3,,,Washington State,2010
wr,Randy Knust,"The Woodlands, Texas",The Woodlands,78,200,,3,,,Arizona State,2010
db,Austin Collinsworth,"Fort Thomas, Kentucky",Highlands,78,178,,3,,,Notre Dame,2010
wr,Tony Jones,"Grand Blanc, Michigan",Grand Blanc,78,180,,3,,,Northwestern,2010
de,Dominic Glover,"Mission Viejo, California",Saddleback C.C.,78,275,,3,,,Oregon State,2010
ath,Randall Mackey,"Scooba, Mississippi",East Mississippi C.C.,78,190,,4,,,Mississippi,2010
ol,John Cullen,"Fullerton, California",Fullerton C.C.,78,280,,4,,,Utah,2010
de,Camaron Beard,"Indianapolis, Indiana",Cathedral,78,235,,3,,,Cincinnati,2010
te,Brad Harrah,"Marion, Ohio",Pleasant,78,240,,3,,,Cincinnati,2010
db,Dequan Menzie,"Wesson, Mississippi",Copiah-Lincoln C.C.,65,200,,4,,,Alabama,2010
de,Joel Bonomolo,"Fullerton, California",Fullerton C.C.,78,245,,4,,,Auburn,2010
lb,Justin Parker,"Beaufort, South Carolina",Beaufort High,78,230,,4,,19,Clemson,2010
db,Jeremiah Johnson,"Suitland, Maryland",Suitland,0,153,,3,,,Maryland,2010
ath,Dominique Patterson,"Suffolk, Virginia",Kings Fork,78,205,,3,,,Virginia Tech,2010
dt,Sealii Epenesa,"Honolulu, Hawaii",Iolani,78,305,,3,,,UCLA,2010
lb,Lowell Williams,"Missouri City, Texas",Fort Bend Marshall,78,210,,3,,,Colorado,2010
de,Adam Davis,"Hutchinson, Kansas",Hutchinson C.C.,78,249,,4,,,Kansas State,2010
lb,Jake Fely,"Oceanside, California",Oceanside,65,205,,3,,,San Diego State,2010
db,Richard Crawford,"Mission Viejo, California",Saddleback C.C.,65,180,,3,,,Southern Methodist,2010
ol,Aderious Simmons,"Torrance, California",El Camino C.C.,78,310,,3,,,Arizona State,2010
ol,Khamrone Kolb,"Burke, Virginia",Lake Braddock,78,300,,3,,,Penn State,2010
db,Dominique Vinson,"Mission Viejo, California",Saddleback C.C.,78,175,,3,,,Colorado State,2010
db,Andre Kates,"Brooklyn, New York",ASA College,65,197,,3,,,Indiana,2010
de,Justin Delaine,"Linden, Alabama",Linden,78,225,,3,,,Auburn,2010
de,Tim Jackson,"St. Petersburg, Florida",Gibbs,78,235,,3,,,North Carolina,2010
wr,Jawaun Wynn,"Piscataway, New Jersey",Piscataway,78,185,,3,,,Rutgers,2010
wr,Jarrod West,"Bethlehem, Pennsylvania",Liberty,0,176,,3,,,Syracuse,2010
ath,Derek Roback,"Waverly, Ohio",Waverly,78,221,,3,,,Notre Dame,2010
lb,Evan Harrington,"Santa Clarita, California",College of the Canyons,78,220,,3,,,Colorado,2010
ath,Jordan Akins,"McDonough, Georgia",Union Grove,78,185,,3,,,UCF,2010
ol,Mason Myers,"Moore, Oklahoma",Southmoore,0,268,,3,,,Colorado State,2010
de,Scott Smith,"El Dorado, Kansas",Butler County C.C.,78,275,,4,,,Texas Tech,2010
qb,John Kinder,"Cedarhurst, New York",Lawrence Senior,78,190,,3,,,Syracuse,2010
wr,D.J. Williamson,"Warren, Ohio",Harding,78,172,,3,,,Michigan,2010
db,Marquese Wheaton,"Phoenix, Arizona",Phoenix C.C.,65,185,,3,,,Southern Miss,2010
te,Sherard Cadogan,"Cherry Hill, New Jersey",Camden Catholic,78,227,,3,,,Wisconsin,2010
te,Jarrett Darmstatter,"Barnegat, New Jersey",Barnegat,78,241,,3,,,Boston College,2010
wr,Andrew Turzilli,"Butler, New Jersey",Butler,78,185,,3,,,Kansas,2010
ath,J.T. Tartacoff,"Montgomery, New Jersey",Montgomery,78,184,,3,,,Rutgers,2010
db,Devont'a Davis,"Gainesville, Florida",Gainesville,78,180,,3,,,Miami (FL),2010
ath,Ryan White,"Tallahassee, Florida",Lincoln,78,185,,3,,,Auburn,2010
wr,Kenbrell Thompkins,"Torrance, California",El Camino C.C.,78,190,,4,,,Cincinnati,2010
qb,Hutson Mason,"Marietta, Georgia",Lassiter,78,190,,3,,,Georgia,2010
lb,John Bordano,"New Braunfels, Texas",New Braunfels,78,215,,3,,,Southern Methodist,2010
db,Jake Skole,"Woodstock, Georgia",Blessed Trinity,78,185,,3,,,Georgia Tech,2010
qb,Tyrell Jenkins,"Henderson, Texas",Henderson,78,185,,3,,,Baylor,2010
wr,E.L. Smiling,"Stafford, Virginia",Brooke Point,78,185,,3,,,Virginia Tech,2010
dt,Derrick Hopkins,"Highland Springs, Virginia",Highland Springs,0,272,,3,,,Virginia Tech,2010
ol,Harris Williams,"Andover, New Hampshire",Proctor Academy,78,291,,3,,,Boston College,2010
ol,Tim Smith,"Baytown, Texas",Baytown Lee,78,286,,3,,,Baylor,2010
ol,Kenarious Gates,"Greenville, Georgia",Greenville,78,300,,3,,,Georgia,2010
wr,Levi Norwood,"Waco, Texas",Midway,78,170,,3,,,Baylor,2010
ath,Ryan Smith,"Cordova, Alabama",Cordova,78,208,,3,,,Auburn,2010
db,Cadarious Sanders,"LaGrange, Georgia",Troup,78,187,,3,,,South Carolina,2010
ol,Nick Appel,"Arlington, Virginia",Bishop O'Connell,78,300,,3,,,North Carolina,2010
lb,Michael Bibbee,"Eugene, Oregon",North Eugene,78,225,,3,,,Oregon State,2010
te,Quinton Alton,"Memphis, Tennessee",Hillcrest,78,245,,3,,,North Carolina,2010
te,Clive Walford,"Belle Glade, Florida",Glades Central,78,225,,3,,,Miami (FL),2010
ath,Pablo Alvarez,"Miami, Florida",Belen Jesuit Prep,78,190,,3,,,Virginia,2010
ath,Julian Wilson,"Moore, Oklahoma",Southmoore,0,172,,3,,,Oklahoma,2010
lb,Anthony Beard,"Lumberton, Texas",Lumberton,78,209,,3,,,Southern Methodist,2010
wr,Anthony McClung,"Indianapolis, Indiana",Pike,78,165,,3,,,Cincinnati,2010
dt,Dontrell Onuahu,"La Quinta, California",La Quinta,78,283,,3,,,San Diego State,2010
ol,Ashton Duhe,"Destrehan, Louisiana",Destrehan,78,295,,3,,,Southern Methodist,2010
ath,Tuswani Copeland,"Lawton, Oklahoma",MacArthur,78,175,,3,,,Baylor,2010
ol,Luke Burleson,"Allen, Texas",Allen,78,275,,3,,,Baylor,2010
db,C.J. Jones,"Wilmington, Delaware",Alexis I Dupont,0,165,,3,,,Boston College,2010
lb,Corvell Harrison-Gay,"Laurel, Mississippi",Northeast Jones,78,220,,3,,,Mississippi State,2010
ol,Daniel Munyer,"Sherman Oaks, California",Notre Dame,78,270,,3,,,Colorado,2010
db,Sean Sylvia,"Cheshire, Connecticut",Cheshire Academy,78,205,,3,,,Boston College,2010
de,Andrew Tallman,"Dorchester, Massachusetts",Boston College High,78,237,,3,,,Miami (FL),2010
ol,Jeff Howie,"Fulton, Mississippi",Itawamba C.C.,78,330,,3,,,Mississippi State,2010
ath,Greg White,"De Queen, Arkansas",De Queen Senior,78,215,,3,,,Missouri,2010
lb,Steele Divitto,"Ramsey, New Jersey",Don Bosco Prep,78,214,,3,,,Boston College,2010
te,Bryce Quigley,"Apple Valley, California",Granite Hills,78,240,,3,,,San Diego State,2010
ol,Chris Adcock,"Dallas, Texas",Dallas Christian,0,290,,3,,,California,2010
de,Houston Bates,"Covington, Louisiana",St. Paul's,78,240,,3,,,Illinois,2010
ath,Jay Hughes,"Hattiesburg, Mississippi",Oak Grove,65,175,,3,,,Mississippi State,2010
ol,Jermaine Barton,"Fort Lauderdale, Florida",St. Thomas Aquinas,78,270,,3,,,Miami (FL),2010
wr,Todd Thomas,"New Berlin, New York",Milford Academy,78,216,,4,,,Pittsburgh,2010
de,Isaac Remington,"Phoenix, Arizona",Phoenix C.C.,78,265,,3,,,Oregon,2010
db,Lonnie Ballentine,"Memphis, Tennessee",Southwind,78,193,,3,,,Memphis,2010
ol,Morgan Moses,"Fork Union, Virginia",Fork Union Military Academy,78,347,,4,,,Virginia,2010
wr,Jackie Williams,"Prichard, Alabama",Vigor,65,185,,3,,,UAB,2010
wr,Martavious Lee,"San Marcos, California",Palomar C.C.,78,180,,3,,,Utah,2010
rb,Trea Jones,"Wake Forest, North Carolina",Wake Forest-Rolesville,65,187,,3,,,Colorado,2010
wr,Chad Froechtenicht,"Brenham, Texas",Blinn C.C.,78,191,,3,,,Sam Houston State,2010
wr,Coleman Edmond,"Woodland Hills, California",Pierce C.C.,78,200,,3,,,California,2010
ol,Carter Lees,"Sugar Land, Texas",Kempner,78,325,,3,,,Arizona,2010
ath,Jameon Lewis,"Tylertown, Mississippi",Tylertown,65,175,,3,,,Mississippi State,2010
ath,Benjamin McRoy,"Lakeland, Florida",Lakeland,65,160,,3,,,Texas Tech,2010
dt,Willie Mobley,"Costa Mesa, California",Orange Coast C.C.,78,275,,4,,,Arizona,2010
db,Kenneth Acker,"Portland, Oregon",Grant,65,187,,3,,,Southern Methodist,2010
db,Corby Eason,"Orchard Park, New York",Erie C.C.,65,180,,3,,,Brigham Young,2010
