position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
lb,J.B. Shippy,"Gaffney, South Carolina",Gaffney,65,195,,3,,69,Georgia Southern,2008
ath,Vance King,"Stockbridge, Georgia",Stockbridge,0,183,,3,,69,UCF,2008
dt,Joel Ross,"Houma, Louisiana",Vandebilt Catholic,0,312,,3,,69,Southern Miss,2008
wr,Brodrick Smith,"Garden City, Kansas",Garden City,78,200,,3,,69,Minnesota,2008
ol,Elliot Williams,"Woodstock, Georgia",Etowah High School,78,275,,3,,70,South Carolina,2008
lb,R.J. Young,"DeSoto, Texas",DeSoto,0,220,,3,,70,Arizona,2008
db,Dominick Maddox,"Converse, Texas",Judson,0,191,,3,,70,Texas State,2008
db,Jon Lockhart,"Blountstown, Florida",Blountstown,78,175,,3,,70,Georgia Tech,2008
ath,Chris Potter,"Westlake Village, California",Oaks Christian,65,175,,3,,70,Boise State,2008
dt,Chris Merrill,"Scottsdale, Arizona",Saguaro,78,254,,3,,71,Arizona,2008
wr,Martavious Odoms,"Pahokee, Florida",Pahokee,0,164,,3,,71,Michigan,2008
ath,Cornelius Douglas,"Lawton, Oklahoma","",0,180,,3,,71,Texas Tech,2008
ol,Terry McDaniel,"Diana, Texas",New Diana,0,333,,3,,71,Texas Tech,2008
wr,Jermaine Kearse,"Lakewood, Washington",Lakes,0,168,,3,,72,Washington,2008
ath,Sanders Commings,"Augusta, Georgia",Westside,78,195,,3,,72,Georgia,2008
dt,Otis Jones,"Lawndale, California",Leuzinger,0,,,3,,72,Arizona State,2008
ol,R.J. Dill,"Camp Hill, Pennsylvania",Trinity,0,274,,3,,72,Maryland,2008
wr,Daymond Patterson,"Mesquite, Texas",North Mesquite,0,165,,3,,73,Kansas,2008
ol,Emmett Cleary,"Arrlington Heights, Illinois",St. Viator,78,250,,3,,73,Boston College,2008
wr,Derrick McCoy,"Amherst, Virginia",Amherst,78,230,,3,,74,Virginia Tech,2008
ol,Jeffrey Hyde,"Colleyville, Texas",Covenant Christian Academy,78,295,,3,,74,Texas A&M,2008
ath,Zach Domicone,"Xenia, Ohio",Beavercreek,78,215,,3,,74,Ohio State,2008
dt,Quentin Toailoa,"Redlands, California",East Valley,78,275,,3,,74,Nebraska,2008
wr,DeAundre Brown,"Arlington, Texas",Seguin,0,181,,3,,75,Tulsa,2008
ol,Chad Hounshell,"Mentor, Ohio",Lake Catholic,0,302,,3,,75,UCF,2008
ath,Adrian Jones,"Laurinburg, North Carolina",Scotland County,65,180,,3,,75,East Carolina,2008
dt,Kebin Umodu,"West Covina, California",South Hills,78,244,,3,,75,Air Force,2008
wr,Kendall Thompkins,"Miami, Florida",Northwestern,65,165,,3,,76,Miami (FL),2008
ath,Sean Ransburg,"Harrisonville, Missouri",Harrisonville,78,185,,3,,76,Kansas,2008
ol,Taylor Davis,"Plano, Texas",Prestonwood Christian Academy,78,270,,3,,76,Missouri,2008
ath,Jackie Hinton,"Channelview, Texas",Channelview,0,186,,3,,77,Houston,2008
ol,Nick Lepak,"Auburn, New York",Auburn,78,340,,3,,77,Syracuse,2008
wr,Clyde Lee,"Fort Bend, Texas",Hightower,65,170,,3,,77,Boston College,2008
ath,David Blackwell,"Fort Lauderdale, Florida",Cardinal Gibbons,0,207,,3,,78,Iowa,2008
wr,Dekendrick Moncrief,"Prattville, Alabama",Prattville,0,171,,3,,78,Illinois State,2008
ol,Corey Lewis,"Cresco, Pennsylvania",East Stroudsburg South,0,278,,3,,78,Illinois,2008
wr,Chance Blackmon,"Tatum, Texas",Tatum,78,185,,3,,79,Colorado,2008
ol,Joe King,"Oklahoma City, Oklahoma",Putnam City North,78,297,,3,,79,Texas Tech,2008
ath,Coley White,"Daphne, Alabama",Daphne,78,165,,3,,79,West Virginia,2008
wr,Keshawn Martin,"Westland, Michigan",John Glenn,78,180,,3,,80,Michigan State,2008
ath,DaWaylon Cook,"Dallas, Texas",Samuell,78,187,,3,,80,North Texas,2008
ol,Brandon Thompson,"The Woodlands, Texas",The Woodlands,78,280,,3,,80,Nebraska,2008
wr,Austin Fuller,"Richlands, Virginia",Richlands,78,210,,3,,81,Virginia Tech,2008
ath,Darius Darks,"Pflugerville, Texas",Connally,78,175,,3,,81,Iowa State,2008
ath,Joseph Kassanavoid,"Lawson, Missouri",Lawson,78,215,,3,,82,Kansas State,2008
wr,Darius Morgan,"Citra, Florida",North Marion,0,191,,3,,83,Troy,2008
ath,Terrell Combs,"Lexington, Kentucky",Bryan Station,78,252,,3,,83,Minnesota,2008
wr,Greg Childs,"Warren, Arkansas",Warren,78,200,,3,,84,Arkansas,2008
ath,Harold Bernard,"Chandler, Arizona",Chandler,78,170,,3,,84,Stanford,2008
wr,Khalif Staten,"Brooklyn, New York",Lincoln,0,219,,3,,85,Iowa,2008
ath,Troy Stoudermire,"Dallas, Texas",Skyline,0,163,,3,,85,Minnesota,2008
ath,D.L. Wilhite,"Lexington, Kentucky",Bryan Station,78,235,,3,,86,Minnesota,2008
wr,Jamal Wilson,"Chesapeake, Virginia",Oscar Smith,0,176,,3,,86,Marshall,2008
ath,John Levorson,"Crete, Nebraska","",0,185,,3,,87,Nebraska,2008
ath,Brandon Reid,"El Paso, Texas",Canutillo,0,208,,3,,88,Texas Tech,2008
wr,Briggs Orsbon,"Convoy, Ohio",Crestview,0,178,,3,,88,Ball State,2008
ath,Glenn Winston,"Detroit, Michigan",Denby,78,213,,3,,89,Michigan State,2008
wr,Chris Jackson,"McDonough, Georgia",Henry County,0,187,,3,,89,Alabama,2008
wr,Thearon Collier,"Miami, Florida",Booker T. Washington,0,163,,3,,90,Miami (FL),2008
ath,Malcolm Beyah,"Chamblee, Georgia",Chamblee,0,182,,3,,90,Middle Tennessee State,2008
wr,Justin Blackmon,"Ardmore, Oklahoma",Plainview,78,190,,3,,91,Oklahoma State,2008
wr,Blake Cantu,"Southlake, Texas",Carroll,0,191,,3,,92,Oregon,2008
wr,Sam Gaymon,"Detroit, Michigan",Renaissance,0,183,,3,,93,Toledo,2008
wr,Corey Fuller,"La Vernia, Texas",Lavernia,78,212,,3,,94,TCU,2008
wr,Malcolm Johnson,"Bartow, Florida",Bartow,0,149,,3,,95,Rutgers,2008
wr,Tyler Adetona,"Gainesville, Georgia",Gainesville High School,0,204,,3,,96,Indiana,2008
wr,Mike Shanahan,"North Huntingdon, Pennsylvania",Norwin,78,197,,3,,98,Pittsburgh,2008
wr,Taylor Stockemer,"Van Buren, Arkansas",Van Buren,0,194,,3,,99,Arkansas State,2008
wr,Ben Barber,"Alexandria, Virginia",Thomas A Edison,0,200,,3,,100,Virginia Tech,2008
de,Jarriel King,"Milledgeville, Georgia",Georgia Military,78,285,,4,,,South Carolina,2008
db,Tashaun Gipson,"Dallas, Texas",Kimball,78,180,,3,,,Wyoming,2008
ol,Muhammad Wilkerson,"Chatham, Virginia",Hargrave Military Academy,78,255,,3,,,Temple,2008
ath,Daniel Thomas,"Senatobia, Mississippi",Northwest Mississippi C.C.,78,227,,4,,,Kansas State,2008
ol,Taylor Wallace,"Torrance, California",El Camino C.C.,78,295,,3,,,San Diego State,2008
de,Donte Savage,"Fork Union, Virginia",Fork Union Military Academy,78,255,,3,,,New Mexico State,2008
de,Jarrett Crittenton,"Wahpeton, North Dakota",North Dakota State College of Science,78,275,,4,,,Middle Tennessee State,2008
db,Mike Hunt,"Meadville, Mississippi",Franklin County,78,204,,3,,,Mississippi State,2008
lb,Mike Balogun,"Scranton, Pennsylvania",Lackawanna C.C.,78,250,,3,,,Oklahoma,2008
rb,LaGarrette Blount,"Scooba, Mississippi",East Mississippi C.C.,78,235,,4,,,Oregon,2008
ol,Jermaine Johnson,"Chatham, Virginia",Hargrave Military Academy,78,309,,5,,,Auburn,2008
dt,Justin Thompson,"Torrance, California",El Camino C.C.,78,280,,4,,,Oregon,2008
wr,Deryn Bowser,"Los Angeles, California",Los Angeles Harbor C.C.,78,215,,3,,,Akron,2008
ath,Ed Imeokparia,"Blairstown, New Jersey",Blair Academy,0,188,,3,,,Florida State,2008
de,Grant Valentine,"Glendale, California",Glendale C.C.,78,240,,3,,,Kansas State,2008
de,Tevita Finau,"Phoenix, Arizona",Phoenix C.C.,78,275,,4,,,West Virginia,2008
wr,Deangelo Benton,"Chatham, Virginia",Hargrave Military Academy,78,210,,5,,,LSU,2008
qb,Greg Alexander,"Santa Rosa, California",Santa Rosa J.C.,78,240,,3,,,Hawaii,2008
dt,John Finau,"Torrance, California",El Camino C.C.,78,295,,3,,,Kansas State,2008
de,Ronald Byrd,"Hogansville, Georgia",Callaway,78,258,,3,,,South Carolina,2008
rb,Nate Guillory,"Coffeyville, Kansas",Coffeyville C.C.,65,180,,3,,,Iowa,2008
rb,Tavares Pressley,"Torrance, California",El Camino C.C.,78,215,,4,,,Florida State,2008
lb,Kion Wilson,"Poplarville, Mississippi",Pearl River C.C.,78,225,,3,,,South Florida,2008
db,Demareo Marr,"Senatobia, Mississippi",Northwest Mississippi C.C.,78,190,,3,,,Mississippi,2008
de,Larry Ford,"Coffeyville, Kansas",Coffeyville C.C.,78,245,,3,,,West Virginia,2008
db,Jason Teague,"Tyler, Texas",Tyler J.C.,78,195,,3,,,TCU,2008
ath,Kennard Banks,"Dodge City, Kansas",Dodge City C.C.,65,190,,3,,,Iowa State,2008
qb,Jacob Bower,"Bakersfield, California",Bakersfield C.C.,78,240,,3,,,Tulsa,2008
lb,Gerald Williams,"San Francisco, California",City College of San Francisco,78,245,,4,,,Tennessee,2008
rb,Enrique Davis,"Chatham, Virginia",Hargrave Military Academy,65,220,,5,,,Mississippi,2008
qb,Barrett Trotter,"Birmingham, Alabama",Briarwood Christian,0,193,,3,,,Auburn,2008
dt,Swanson Miller,"El Dorado, Kansas",Butler County C.C.,78,330,,4,,,Oklahoma State,2008
qb,Jon Richt,"Athens, Georgia",Prince Avenue Christian,0,185,,3,,,Clemson,2008
wr,Cody Bruns,"Prosser, Washington",Prosser,65,175,,3,,,Washington,2008
dt,Kerry Murphy,"Chatham, Virginia",Hargrave Military Academy,78,325,,4,,,Alabama,2008
dt,Tim McGee,"Scooba, Mississippi",East Mississippi C.C.,78,295,,3,,,Memphis,2008
ath,Tobais Palmer,"Pittsboro, North Carolina",Northwood,65,170,,3,,,North Carolina State,2008
de,Simi Kuli,"Torrance, California",El Camino C.C.,78,270,,5,,,Oregon State,2008
ath,Exavier Johnson,"Lake Balboa, California",Birmingham,0,194,,3,,,Utah State,2008
db,Dustin Bell,"Bakersfield, California",Bakersfield C.C.,78,180,,3,,,Kansas State,2008
rb,Terence Kerns,"Chatham, Virginia",Hargrave Military Academy,78,225,,4,,,West Virginia,2008
wr,Keith Stroud,"Fork Union, Virginia",Fork Union Military Academy,78,205,,4,,,Rutgers,2008
dt,Joseph Townsend,"Los Altos Hills, California",Foothill College,78,295,,3,,,North Carolina,2008
dt,Daniel Calvin,"Bakersfield, California",Bakersfield C.C.,78,322,,4,,,Kansas State,2008
wr,Adrian Hilburn,"San Francisco, California",City College of San Francisco,78,190,,3,,,Kansas State,2008
wr,Brandon Banks,"Bakersfield, California",Bakersfield C.C.,65,160,,3,,,Kansas State,2008
ol,Charles Millenbah,"El Cajon, California",Grossmont C.C.,78,305,,3,,,Louisville,2008
te,Ryan Wallace,"Bowling Green, Kentucky",Bowling Green,0,217,,3,,,Colorado,2008
de,Markus White,"El Dorado, Kansas",Butler County C.C.,78,245,,5,,,Florida State,2008
db,Tyler Roby,"Santa Clarita, California",College of the Canyons,78,210,,3,,,Toledo,2008
rb,Jeremy Francis,"Torrance, California",El Camino C.C.,78,210,,3,,,Oregon State,2008
wr,Corey Surrency,"Torrance, California",El Camino C.C.,78,210,,4,,,Florida State,2008
wr,Alonzo Adams,"Houston, Texas",Westside,78,175,,3,,,TCU,2008
de,Magnum Mauga,"El Cajon, California",Grossmont C.C.,78,285,,3,,,Utah State,2008
lb,Quillie Odom,"Chatham, Virginia",Hargrave Military Academy,78,220,,4,,,Virginia Tech,2008
qb,Braden Hanson,"Charlotte, North Carolina",Latin,0,193,,3,,,North Carolina,2008
lb,Sterling Lewis,"Brenham, Texas",Blinn C.C.,78,230,,3,,,Arizona,2008
qb,Cannon Smith,"Chatham, Virginia",Hargrave Military Academy,65,200,,3,,,Miami (FL),2008
rb,Shane Covington,"Milwaukee, Wisconsin",Milwaukee Riverside Univ,78,181,,3,,,Indiana,2008
rb,Jocques Crawford,"Cisco, Texas",Cisco C.C.,78,220,,4,,,Kansas,2008
rb,Beau Johnson,"El Dorado, Kansas",Butler County C.C.,65,210,,4,,,Oklahoma State,2008
dt,Spencer Gasu,"Santa Ana, California",Santa Ana C.C.,78,315,,3,,,Arizona State,2008
ath,Peter Rose,"Amherst, Virginia",Amherst,78,185,,3,,,Virginia Tech,2008
de,Max Holloway,"Tampa, Florida",Jefferson,78,240,,3,,,Boston College,2008
rb,Rodney Lovett,"Fort Scott, Kansas",Fort Scott C.C.,65,210,,3,,,Louisiana-Monroe,2008
wr,Rolandis Woodland,"Cincinnati, Ohio",Harmony Prep,78,185,,3,,,Missouri,2008
ath,J.T. Floyd,"Greenville, South Carolina",J. L. Mann,0,179,,3,,,Michigan,2008
ol,Ricky Henry,"Wahpeton, North Dakota",North Dakota State College of Science,78,300,,3,,,Nebraska,2008
lb,Shaun Mohler,"Costa Mesa, California",Orange Coast C.C.,78,225,,4,,,Colorado,2008
wr,Carl Moore,"Roseville, California",Sierra C.C.,78,220,,5,,,Florida,2008
wr,Nick Truesdell,"Cincinnati, Ohio",Anderson,78,215,,3,,,Cincinnati,2008
wr,Khiry Cooper,"Shreveport, Louisiana",Calvary Academy,78,175,,3,,,Nebraska,2008
qb,Justin Tuggle,"Duluth, Georgia",Northview,0,205,,3,,,Boston College,2008
wr,Aaron Valentin,"Orchard Park, New York",Erie C.C.,78,202,,3,,,Purdue,2008
rb,Davin Meggett,"Surrattsville, Maryland",Surrattsville,65,190,,3,,,Maryland,2008
qb,Codi Boek,"Sacramento, California",American River C.C.,78,215,,3,,,Boston College,2008
db,Stephen Atkinson,"Ft. Lauderdale, Florida",Cardinal Gibbons,0,183,,3,,,Boston College,2008
lb,Tolu Moala,"Torrance, California",El Camino C.C.,78,230,,3,,,Oklahoma State,2008
de,Kyle Thomas,"San Francisco, California",City College of San Francisco,78,250,,3,,,Houston,2008
ol,Pasa Mohetau,"Visalia, California",College of the Sequoias,78,340,,3,,,Savannah State,2008
db,D.J. Thomas,"Chatham, Virginia",Hargrave Military Academy,65,175,,3,,,West Virginia,2008
ol,Nathan D'Cunha,"Santa Barbara, California",Santa Barbara C.C.,78,307,,4,,,Kansas,2008
lb,David Rolf,"Piqua, Ohio",Piqua,78,220,,3,,,Michigan State,2008
ath,Casey Hayward,"Perry, Georgia",Perry,78,185,,3,,,Vanderbilt,2008
wr,Amos Wood,"Hollywood, Florida",Hollywood Hills,78,170,,3,,,Florida Atlantic,2008
wr,Eldred King,"Garden City, Kansas",Garden City C.C.,65,170,,3,,,Middle Tennessee State,2008
ol,Maurice Holloway,"Orlando, Florida",Lake Highland,78,321,,3,,,Memphis,2008
lb,J.R. Bryant,"Garden City, Kansas",Garden City C.C.,78,228,,4,,,Oklahoma,2008
ol,J'Marcus Webb,"Corsicana, Texas",Navarro J.C.,78,300,,4,,,Arizona,2008
te,Matt Furstenburg,"Princeton, New Jersey",Hun School,78,220,,3,,,Maryland,2008
lb,Riley Haynes,"Saint Augustine, Florida",Nease,78,206,,3,,,Wake Forest,2008
ol,Robb Houser,"Oroville, California",Butte C.C.,78,280,,3,,,Pittsburgh,2008
db,Cameron Demps,"Suwanee, Georgia",Peachtree Ridge,65,165,,3,,,listClose this windowBuffalo (none)Florida (none)LSU (none)Mississippi (none)North Carolina (none)South Carolina (none)Virginia Tech (none),2008
lb,Hansen Sekona,"San Mateo, California",College of San Mateo,78,230,,3,,,Kansas State,2008
db,Blair Irvin,"Coffeyville, Kansas",Coffeyville C.C.,65,185,,3,,,Kansas State,2008
ol,Andrew Mitchell,"Ephraim, Utah",Snow College,78,300,,3,,,Oklahoma State,2008
db,David Sims,"Oroville, California",Butte C.C.,65,200,,3,,,Oklahoma,2008
lb,Ulla Pomele,"Santa Rosa, California",Santa Rosa J.C.,78,235,,4,,,Kansas State,2008
ol,Brandon Green,"Senatobia, Mississippi",Northwest Mississippi C.C.,78,300,,3,,,Mississippi,2008
k,Alonso Rojas,"Miami, Florida",Miami Dade C.C.,78,195,,3,,,Kansas,2008
rb,Ryan Lacy,"Roseville, California",Oakmont,65,175,,3,,,Utah,2008
de,Jessy Sanchez,"Los Angeles, California",West Los Angeles C.C.,78,275,,3,,,Washington State,2008
wr,Romie Blaylock,"Cedar Hill, Texas",Cedar Hill,65,170,,3,,,Baylor,2008
ol,Cedric Mack,"Torrance, California",El Camino C.C.,78,335,,3,,,Florida International,2008
qb,Dax Crum,"Mesa, Arizona",Mesa C.C.,78,215,,3,,,Wyoming,2008
lb,Stephen Johnson,"Los Angeles, California",Pierce C.C.,78,235,,3,,,Delaware State,2008
wr,Freddie Parham,"Decatur, Mississippi",East Central C.C.,65,200,,4,,,Southern Miss,2008
ol,Tom Njunge,"Pasadena, California",Pasadena City C.C.,78,290,,3,,,Arizona State,2008
db,Patrick Lambert,"St. Cloud, Florida",Osceola,0,178,,3,,,Cincinnati,2008
wr,Steven Osborne,"Garland, Texas",South Garland,0,182,,3,,,Nebraska,2008
te,Tyson Hetzer,"Glendora, California",Citrus C.C.,78,265,,3,,,Nebraska,2008
rb,Keynan Parker,"New Westminster, British Columbia",St. Thomas More,78,183,,3,,,Oregon State,2008
rb,Jovan Stevenson,"Tucson, Arizona",Sunnyside,65,195,,3,,,Oregon State,2008
ath,Jeremy Sanders,"Corsicana, Texas",Navarro J.C.,78,210,,3,,,Baylor,2008
db,Rashad Swanson,"San Francisco, California",City College of San Francisco,78,190,,3,,,Hofstra,2008
de,Cedric McKinley,"Perkinston, Mississippi",Gulf Coast C.C.,78,245,,3,,,Minnesota,2008
ol,Jatavious Jackson,"Belle Glade, Florida",Glades Central,78,280,,3,,,South Florida,2008
lb,Manny Williams,"Clairton, Pennsylvania",Clairton,78,205,,3,,,Pittsburgh,2008
de,James Moore,"St. Louis, Missouri",Mccluer North,78,270,,3,,,Missouri State,2008
lb,Leandre Lance,"Jacksonville, Florida",First Coast,0,182,,3,,,Missouri State,2008
qb,Greg Cross,"Fort Scott, Kansas",Fort Scott C.C.,78,204,,3,,,Pittsburgh,2008
de,Ben Terry,"Mission Viejo, California",Saddleback C.C.,78,240,,3,,,Oregon State,2008
dt,Stephen Paea,"Ephraim, Utah",Snow College,78,290,,3,,,Oregon State,2008
dt,Troy Epps,"Coffeyville, Kansas",Coffeyville C.C.,78,280,,3,,,Florida,2008
wr,Carlos Everett,"Raymond, Mississippi",Hinds C.C.,78,190,,3,,,Jackson State,2008
db,Jamail Berry,"Coffeyville, Kansas",Coffeyville C.C.,78,200,,3,,,Western Michigan,2008
lb,Dominque Roulach,"Coffeyville, Kansas",Coffeyville C.C.,78,245,,3,,,UAB,2008
wr,Roddell Carter,"Milledgeville, Georgia",Georgia Military College,78,220,,3,,,UAB,2008
wr,Vincent Hill,"New Berlin, New York",Milford Academy,78,190,,4,,,Minnesota,2008
ath,David Pittman,"Pasadena, California",Pasadena City C.C.,65,195,,4,,,Minnesota,2008
db,Traye Simmons,"Visalia, California",College of the Sequoias,65,175,,4,,,Minnesota,2008
db,Ike Iloegbu,"Cincinnati, Ohio",Harmony Prep,78,185,,3,,,Cincinnati,2008
ath,Courtney Osborne,"Garland, Texas",South Garland,0,170,,3,,,Nebraska,2008
dt,Chris Donaldson,"Coffeyville, Kansas",Coffeyville C.C.,78,280,,3,,,Oklahoma State,2008
lb,Quinten Pierre,"Fulton, Mississippi",Itawamba C.C.,78,215,,3,,,Southeastern Louisiana,2008
db,Marcelus Manear,"New Berlin, New York",Milford Academy,78,190,,3,,,Florida International,2008
ath,James Hamilton,"Cedar Hill, Texas",Cedar Hill,65,180,,3,,,North Texas,2008
db,Devin Smith,"Coppell, Texas",Coppell,0,179,,3,,,Wisconsin,2008
qb,Kelly Page,"Mesquite, Texas",Mesquite,0,202,,3,,,Ball State,2008
ol,Troy Franklin,"Celina, Texas",Celina,78,270,,3,,,North Texas,2008
ath,Randall Cobb,"Alcoa, Tennessee",Alcoa,65,176,,3,,,Kentucky,2008
de,Mikhail Marinovich,"New Berlin, New York",Milford Academy,78,210,,4,,,Syracuse,2008
dt,Tevita Hola,"Ephraim, Utah",Snow College,78,310,,3,,,Brigham Young,2008
lb,Kambriel Willis,"Miami, Florida",Booker T. Washington,65,181,,3,,,Florida International,2008
de,Craig Marshall,"Poplarville, Mississippi",Pearl River C.C.,78,255,,3,,,South Florida,2008
de,Matt Moss,"El Cajon, California",Grossmont C.C.,78,270,,4,,,Texas A&M,2008
lb,Aaron Buckley,"Palacios, Texas",Palacios,78,225,,3,,,Texas A&M,2008
db,Randez James,"Chatham, Virginia",Hargrave Military Academy,65,175,,3,,,Duke,2008
dt,Terrence Cody,"Perkinston, Mississippi",Gulf Coast C.C.,78,395,,3,,,Alabama,2008
de,Eugene Germany,"Walnut, California",Mt. San Antonio C.C.,78,270,,3,,,Arizona State,2008
de,Jeremiah Price,"Ellisville, Mississippi",Jones County J.C.,78,245,,3,,,Oklahoma State,2008
lb,Donald Booker,"Corsicana, Texas",Navarro J.C.,78,220,,3,,,Oklahoma State,2008
db,Maurice Gray,"El Dorado, Kansas",Butler County C.C.,65,180,,4,,,Oklahoma State,2008
db,Lucien Antoine,"Fort Scott, Kansas",Fort Scott C.C.,78,210,,3,,,Oklahoma State,2008
lb,Romale Tucker,"New Berlin, New York",Milford Academy,78,230,,4,,,Syracuse,2008
wr,Aiona Key,"Walnut, California",Mt. San Antonio C.C.,78,200,,3,,,Utah,2008
db,Lamar Chapman,"Torrance, California",El Camino C.C.,65,175,,3,,,Utah,2008
wr,David Reed,"Pasadena, California",Pasadena City C.C.,65,180,,3,,,Utah,2008
de,Raven Gray,"Wesson, Mississippi",Copiah-Lincoln C.C.,78,260,,5,,,Auburn,2008
wr,Nick Bass,"Warner Robins, Georgia",Northside,65,195,,3,,,Georgia Southern,2008
wr,Attrail Snipes,"Bakersfield, California",Bakersfield C.C.,78,180,,3,,,Kansas State,2008
wr,Aubrey Quarles,"Santa Rosa, California",Santa Rosa J.C.,78,190,,4,,,Kansas State,2008
ol,Wade Weibert,"El Dorado, Kansas",Butler County C.C.,78,300,,3,,,Kansas State,2008
db,Billy McClellan,"Wilmington, California",Los Angeles Harbor C.C.,65,180,,3,,,Kansas State,2008
db,Marcus Udell,"Santa Clarita, California",College of the Canyons,78,195,,3,,,Middle Tennessee State,2008
db,Hakeem Johnson,"Jacksonville, Florida",Andrew Jackson,78,180,,3,,,Middle Tennessee State,2008
te,J.T. Dixon,"Chatham, Virginia",Hargrave Military Academy,78,220,,3,,,Wake Forest,2008
te,Maurice Graham,"Visalia, California",College of the Sequoias,78,275,,3,,,Marshall,2008
de,Aaron Tipoti,"Honolulu, Hawaii",Word Of Life Academy,78,250,,3,,,California,2008
lb,George White,"Cincinnati, Ohio",Harmony Prep,78,252,,3,,,Missouri,2008
lb,Josh Richardson,"Dublin, Ohio",Scioto,78,195,,3,,,Kansas,2008
de,Kwame Jordan,"Fort Scott, Kansas",Fort Scott C.C.,78,240,,3,,,Louisiana Tech,2008
wr,Verran Tucker,"Torrance, California",El Camino C.C.,78,180,,3,,,California,2008
de,Charles Smith,"Las Vegas, Nevada",Desert Pines,78,235,,3,,,Idaho,2008
db,Maurice Harvey,"Reedley, California",Reedley C.C.,78,195,,3,,,Nevada,2008
de,Aaron King,"Bakersfield, California",Bakersfield C.C.,78,235,,3,,,UTEP,2008
rb,Albert Evans,"Portage, Indiana",Portage,78,190,,3,,,Purdue,2008
db,Antoine Thompson,"Reedley, California",Reedley C.C.,78,195,,3,,,Nevada,2008
db,Deyon McElroy,"Rancho Cucamonga, California",Chaffey C.C.,78,179,,3,,,Southern Methodist,2008
db,Kamaron Yancy,"Los Angeles, California",Pierce C.C.,65,185,,3,,,California,2008
db,Rudy Wilson,"Chatham, Virginia",Hargrave Military Academy,78,200,,3,,,Mississippi,2008
db,Taveion Cuffee,"Fork Union, Virginia",Fork Union Military Academy,65,175,,3,,,James Madison,2008
de,Bernard Afutiti,"Walnut, California",Mt. San Antonio C.C.,78,250,,3,,,Brigham Young,2008
ath,Ingram Bell,"Murrells Inlet, South Carolina",St. James,78,188,,3,,,Appalachian State,2008
de,Broderick Marshall,"Tyler, Texas",Tyler J.C.,78,280,,3,,,Texas Tech,2008
db,Jon Lejiste,"Delray Beach, Florida",Atlantic Community,0,176,,3,,,South Florida,2008
ath,Clement Johnson,"Wayne, Pennsylvania",Valley Forge Military,78,185,,3,,,North Carolina State,2008
wr,Rod Harris,"Brenham, Texas",Blinn C.C.,78,190,,3,,,Kansas,2008
wr,Chris Wilson,"Fulton, Mississippi",Itawamba C.C.,78,180,,3,,,Southeastern Louisiana,2008
lb,Zach Brown,"Chatham, Virginia",Hargrave Military Academy,78,210,,4,,,North Carolina,2008
ath,Armando Sanchez,"Saint Petersburg, Florida",Northeast,0,210,,3,,,South Florida,2008
lb,Shelly Lyons,"Corona, California",Centennial,0,212,,3,,,Arizona State,2008
de,Tremayne Scott,"Ocala, Florida",Trinity Catholic,78,245,,3,,,Ohio,2008
wr,Andrew Harris,"Chatham, Virginia",Hargrave Military Academy,78,195,,4,,,Mississippi,2008
dt,Blake Gumm,"Athens, Texas",Trinity Valley C.C.,78,305,,3,,,Illinois State,2008
db,Keelan Johnson,"Mesa, Arizona",Mesa,78,195,,3,,,Arizona State,2008
ath,Kendrick Pressley,"Chatham, Virginia",Hargrave Military Academy,65,175,,3,,,Virginia Tech,2008
wr,Marcus Rucker,"Memphis, Tennessee",Whitehaven,0,172,,3,,,Memphis,2008
ath,Tramain Thomas,"Winnie, Texas",East Chambers,78,175,,3,,,Arkansas,2008
lb,Tenarius Wright,"Memphis, Tennessee",Whitehaven,0,219,,3,,,Arkansas,2008
lb,Patrick Trahan,"Senatobia, Mississippi",Northwest Mississippi C.C.,78,230,,3,,,Mississippi,2008
lb,Jon Dempsey,"Visalia, California",College of the Sequoias,78,215,,3,,,Louisville,2008
ol,Trevor Richter,"El Segundo, California",El Segundo,78,275,,3,,,Fresno State,2008
db,Jared Mitchell,"Chatham, Virginia",Hargrave Military Academy,78,175,,3,,,Mississippi,2008
db,Julian Whitehead,"Chatham, Virginia",Hargrave Military Academy,65,180,,3,,,Mississippi,2008
wr,Clint Floyd,"Los Angeles, California",Crenshaw,65,172,,3,,,Arizona State,2008
ol,Zach Roth,"Garden City, Kansas",Garden City C.C.,78,290,,3,,,TCU,2008
de,Devin Taylor,"Beaufort, South Carolina",Beaufort High,78,225,,3,,,South Carolina,2008
ol,Sam Jones,"Chatham, Virginia",Hargrave Military Academy,78,275,,4,,,North Carolina State,2008
db,Roy Mangram,"Brunswick, Georgia",Glynn Academy,78,190,,3,,,North Carolina State,2008
db,Andre Watson,"Perkinston, Mississippi",Gulf Coast C.C.,78,175,,3,,,Southern Miss,2008
db,Patrick Mahnke,"Highlands Ranch, Colorado",Mountain Vista,0,183,,3,,,Colorado,2008
qb,Tyler Hansen,"Temecula, California",Chaparral,78,185,,3,,,Colorado,2008
de,Shea McKeen,"Garden City, New York",Nassau C.C.,78,255,,3,,,North Carolina State,2008
db,Brodrick Brown,"Spring, Texas",Westfield,65,165,,3,,,Oklahoma State,2008
wr,D.L. Moore,"Bowling Green, Kentucky",Bowling Green,0,178,,3,,,South Carolina,2008
wr,Jason Carlson,"Wahpeton, North Dakota",North Dakota State College of Science,78,195,,3,,,Iowa State,2008
